w,p,LL_diff,LL_diff_log
0.48,0.68,28.15409265,1.449541535
0.49,0.68,28.50179415,1.454872199
0.5,0.68,25.10033396,1.3996795
0.51,0.68,67.92959071,1.832058998
0.52,0.68,49.61939307,1.695651448
0.53,0.68,168.3472355,2.226205989
0.54,0.68,44.08889851,1.644329249
0.55,0.68,528.7808708,2.723275736
0.56,0.68,278.0050076,2.444052619
0.57,0.68,17.7639611,1.249539813
0.58,0.68,144.2508882,2.159118496
0.59,0.68,19.97013915,1.300381091
0.6,0.68,120.6434579,2.081503777
0.61,0.68,20.52747986,1.312335635
0.62,0.68,418.3245629,2.621513366
0.63,0.68,19.65317857,1.2934328
0.64,0.68,153.2263337,2.18533341
0.65,0.68,260.1340365,2.41519718
0.66,0.68,49.78058446,1.697059991
0.67,0.68,173.515476,2.239338216
0.68,0.68,49.2087699,1.692042509
0.69,0.68,883.2846075,2.946100662
0.7,0.68,0.680516238,-0.167161507
0.71,0.68,9.287790008,0.967912388
0.72,0.68,3892.017235,3.590174755
0.73,0.68,160.4384813,2.205308542
0.74,0.68,638.2694473,2.805004056
0.75,0.68,15.73030198,1.19673706
0.76,0.68,3224.853997,3.508510057
0.77,0.68,2577.981657,3.411279823
0.78,0.68,1511.530347,3.179416871
0.79,0.68,1301.722707,3.114518481
0.8,0.68,2730.814656,3.436292225
0.81,0.68,91.44130131,1.961142398
0.82,0.68,71.88459459,1.856635828
0.83,0.68,177.0503253,2.248096729
0.84,0.68,6192.690064,3.791879345
0.85,0.68,1205.985283,3.081342008
0.86,0.68,436.9602582,2.640441939
0.87,0.68,2360.717226,3.373043969
0.88,0.68,1450.760903,3.161595843
0.89,0.68,3688.554284,3.566856179
0.9,0.68,1561.125133,3.193437716
0.91,0.68,631.0221101,2.800044577
0.92,0.68,7411.730622,3.869919627
0.93,0.68,647.9653138,2.811551758
0.94,0.68,5820.888896,3.76498931
0.95,0.68,30.05961428,1.477983404
0.96,0.68,194.3594602,2.288605684
0.97,0.68,91.00021375,1.959042412
0.98,0.68,2131.4654,3.328678287
0.99,0.68,17972.65246,4.254612176
1,0.68,714.1774459,2.853806131
0,0.69,0.791281854,-0.101668794
0.01,0.69,2.77333542,0.443002398
0.02,0.69,0,#NAME?
0.03,0.69,9.503599291,0.977888116
0.04,0.69,0.591920975,-0.227736271
0.05,0.69,1.330524117,0.124022751
0.06,0.69,2.004845411,0.302080891
0.07,0.69,2.777079589,0.443588326
0.08,0.69,2.040549707,0.309747178
0.09,0.69,0.983303193,-0.007312551
0.1,0.69,1.657057012,0.219337451
0.11,0.69,3.986794047,0.600623801
0.12,0.69,2.08994109,0.320134045
0.13,0.69,8.24931788,0.916418039
0.14,0.69,2.341014368,0.369404079
0.15,0.69,1.242164116,0.094178979
0.16,0.69,3.026696845,0.480968924
0.17,0.69,0,#NAME?
0.18,0.69,0,#NAME?
0.19,0.69,18.58572545,1.269179517
0.2,0.69,1.285891318,0.109204264
0.21,0.69,5.566261782,0.745563627
0.22,0.69,3.270123398,0.514564141
0.23,0.69,3.23807,0.510286233
0.24,0.69,17.5438418,1.244124702
0.25,0.69,3.495447581,0.543502794
0.26,0.69,14.09818246,1.149163127
0.27,0.69,16.46111525,1.216459255
0.28,0.69,5.269995801,0.721810269
0.29,0.69,2.924820161,0.466099168
0.3,0.69,135.5486709,2.132095264
0.31,0.69,21.72692869,1.336998339
0.32,0.69,23.98510291,1.379941586
0.33,0.69,15.96385941,1.203137894
0.34,0.69,38.67582577,1.587439595
0.35,0.69,22.83728382,1.358644449
0.36,0.69,14.97156681,1.175267253
0.37,0.69,35.66428354,1.552233504
0.38,0.69,17.45468552,1.241912029
0.39,0.69,47.4526774,1.676260721
0.4,0.69,23.22386688,1.365934533
0.41,0.69,163.8192059,2.214364816
0.42,0.69,17.15191158,1.234312529
0.43,0.69,4.594092624,0.662199747
0.44,0.69,18.84558407,1.275209602
0.45,0.69,130.9031099,2.116949964
0.46,0.69,83.65663327,1.922500383
0.47,0.69,3.172744775,0.501435138
0.48,0.69,182.3553567,2.260918525
0.49,0.69,117.7412828,2.070928763
0.5,0.69,7.316825874,0.86432272
0.51,0.69,583.7799959,2.766249209
0.52,0.69,46.27932627,1.665387028
0.53,0.69,23.89730664,1.378348956
0.54,0.69,757.0832206,2.879143621
0.55,0.69,229.9906288,2.361710141
0.56,0.69,73.78322835,1.867957654
0.57,0.69,392.3887034,2.593716496
0.58,0.69,3131.296151,3.495724144
0.59,0.69,1215.60754,3.084793385
0.6,0.69,26.11983146,1.41697037
0.61,0.69,209.6996309,2.321597666
0.62,0.69,652.2421433,2.814408856
0.63,0.69,83.35209539,1.920916522
0.64,0.69,2705.325222,3.432219481
0.65,0.69,54.82253032,1.738959076
0.66,0.69,7314.987046,3.864213561
0.67,0.69,2663.773212,3.425497247
0.68,0.69,60.28205152,1.780188024
0.69,0.69,166.5915634,2.221653004
0.7,0.69,604.3678142,2.781301328
0.71,0.69,173.6395962,2.239648767
0.72,0.69,894.2787377,2.951472905
0.73,0.69,0.276624205,-0.558109822
0.74,0.69,62.85308056,1.798326568
0.75,0.69,43.97719782,1.643227553
0.76,0.69,184.0819467,2.265011198
0.77,0.69,1902.467983,3.279317357
0.78,0.69,618.1096044,2.791065492
0.79,0.69,98.97209155,1.995512748
0.8,0.69,34.51050927,1.537951368
0.81,0.69,197.1540086,2.294805612
0.82,0.69,172.4737568,2.236723023
0.83,0.69,3307.266677,3.519469215
0.84,0.69,5955.680447,3.774931388
0.85,0.69,7901.666992,3.897718723
0.86,0.69,155.5167121,2.191777066
0.87,0.69,100.4847918,2.002100337
0.88,0.69,30.67159375,1.486736343
0.89,0.69,18.20444284,1.260177392
0.9,0.69,101.347346,2.00581238
0.91,0.69,4211.01914,3.624387215
0.92,0.69,1417.485971,3.151518769
0.93,0.69,2046.359125,3.310981852
0.94,0.69,14.64641228,1.165731255
0.95,0.69,3038.868794,3.482711949
0.96,0.69,26.06781288,1.416104595
0.97,0.69,1156.835518,3.063271614
0.98,0.69,827.417139,2.917724513
0.99,0.69,1008.334779,3.003604747
1,0.69,1841.416353,3.265151996
0,0.7,0.12340793,-0.908656932
0.01,0.7,0,#NAME?
0.02,0.7,0,#NAME?
0.03,0.7,0.798999192,-0.09745366
0.04,0.7,0,#NAME?
0.05,0.7,0.097895468,-1.009237415
0.06,0.7,0,#NAME?
0.07,0.7,0,#NAME?
0.08,0.7,1.779857581,0.250385253
0.09,0.7,4.000836074,0.602150757
0.1,0.7,7.425113759,0.870703112
0.11,0.7,0,#NAME?
0.12,0.7,0,#NAME?
0.13,0.7,3.867677406,0.587450243
0.14,0.7,18.99994089,1.27875225
0.15,0.7,0,#NAME?
0.16,0.7,5.2398548,0.719319253
0.17,0.7,4.639858243,0.666504712
0.18,0.7,2.582900618,0.412107696
0.19,0.7,2.220752033,0.346500068
0.2,0.7,0,#NAME?
0.21,0.7,0,#NAME?
0.22,0.7,4.097344813,0.612502514
0.23,0.7,11.02399101,1.04233885
0.24,0.7,7.718758478,0.887547452
0.25,0.7,4.285929384,0.632045011
0.26,0.7,31.20026187,1.494158239
0.27,0.7,1.533420979,0.1856614
0.28,0.7,23.86981454,1.377849045
0.29,0.7,53.36546798,1.727260322
0.3,0.7,1.782285369,0.250977242
0.31,0.7,10.20274416,1.008716997
0.32,0.7,3.71070067,0.569455923
0.33,0.7,15.60713641,1.193323226
0.34,0.7,9.306417558,0.968782534
0.35,0.7,61.3271189,1.787652562
0.36,0.7,5.654561332,0.752398919
0.37,0.7,2.313491723,0.36426795
0.38,0.7,71.94093321,1.856976067
0.39,0.7,13.62808141,1.134434719
0.4,0.7,18.53677448,1.268034166
0.41,0.7,0,#NAME?
0.42,0.7,289.974791,2.462360244
0.43,0.7,117.1542275,2.068757965
0.44,0.7,0,#NAME?
0.45,0.7,14.48407859,1.160890873
0.46,0.7,1371.08914,3.137065691
0.47,0.7,18.64552525,1.270574622
0.48,0.7,69.1225983,1.839620055
0.49,0.7,117.7779035,2.071063819
0.5,0.7,7.644952775,0.883374807
0.51,0.7,244.1390232,2.387637203
0.52,0.7,55.71108499,1.745941617
0.53,0.7,12.82657076,1.108110561
0.54,0.7,52.66328145,1.721507917
0.55,0.7,59.16949284,1.772097847
0.56,0.7,36.6206003,1.563725459
0.57,0.7,108.4812374,2.03535463
0.58,0.7,0.821275718,-0.085511017
0.59,0.7,164.2454218,2.215493273
0.6,0.7,21.65302557,1.335518589
0.61,0.7,43.81356772,1.641608619
0.62,0.7,434.6996362,2.638189277
0.63,0.7,533.7850978,2.727366445
0.64,0.7,346.2143059,2.539345009
0.65,0.7,152.4476896,2.183120847
0.66,0.7,1295.160353,3.112323541
0.67,0.7,921.4803593,2.964486083
0.68,0.7,132.5573815,2.122403917
0.69,0.7,118.4695707,2.073606815
0.7,0.7,18.44216355,1.265811869
0.71,0.7,38.98062032,1.590848746
0.72,0.7,409.7259642,2.612493486
0.73,0.7,381.4056377,2.581387108
0.74,0.7,1338.462602,3.126606241
0.75,0.7,48.20251216,1.683069673
0.76,0.7,251.474439,2.400493848
0.77,0.7,506.3240243,2.704428534
0.78,0.7,553.8201292,2.743368737
0.79,0.7,289.5763382,2.461763072
0.8,0.7,96.41916333,1.984163359
0.81,0.7,3093.114358,3.490395977
0.82,0.7,1347.72279,3.129600572
0.83,0.7,72.25874399,1.858890408
0.84,0.7,1958.681951,3.291963921
0.85,0.7,111.8092871,2.048477878
0.86,0.7,515.7074576,2.712403412
0.87,0.7,266.3074208,2.425383268
0.88,0.7,5928.570428,3.772949983
0.89,0.7,451.0142017,2.654190217
0.9,0.7,378.3245423,2.577864515
0.91,0.7,1.416535862,0.151227574
0.92,0.7,4728.29147,3.67470424
0.93,0.7,17853.02537,4.251711822
0.94,0.7,12420.48068,4.094138404
0.95,0.7,2625.001013,3.419129475
0.96,0.7,3134.218659,3.496129292
0.97,0.7,880.5449634,2.944751537
0.98,0.7,206.2800318,2.31445719
0.99,0.7,2650.964781,3.423403958
1,0.7,239.7273223,2.379717535
0,0.71,0,#NAME?
0.01,0.71,7.343593535,0.865908631
0.02,0.71,20.81245281,1.318323266
0.03,0.71,0.17544094,-0.755869055
0.04,0.71,0,#NAME?
0.05,0.71,0,#NAME?
0.06,0.71,1.204012334,0.080630936
0.07,0.71,0,#NAME?
0.08,0.71,0,#NAME?
0.09,0.71,0,#NAME?
0.1,0.71,3.71338825,0.569770359
0.11,0.71,0,#NAME?
0.12,0.71,4.55358101,0.658353067
0.13,0.71,0.232086744,-0.634349664
0.14,0.71,0,#NAME?
0.15,0.71,41.54012885,1.618467839
0.16,0.71,1.067834882,0.028504104
0.17,0.71,1.904902166,0.279872676
0.18,0.71,3.897467464,0.590782498
0.19,0.71,1.282590825,0.108088129
0.2,0.71,7.356726226,0.866684594
0.21,0.71,17.32411872,1.238651151
0.22,0.71,2.067468433,0.315438887
0.23,0.71,12.65689955,1.102327333
0.24,0.71,0,#NAME?
0.25,0.71,0,#NAME?
0.26,0.71,2.747890831,0.438999475
0.27,0.71,13.77433528,1.13907065
0.28,0.71,2.024637707,0.306347321
0.29,0.71,13.0496001,1.115597203
0.3,0.71,14.77364126,1.169487549
0.31,0.71,34.81673163,1.541788
0.32,0.71,45.50662233,1.658074602
0.33,0.71,18.19282811,1.259900216
0.34,0.71,6.28689315,0.798436079
0.35,0.71,14.2980894,1.155278008
0.36,0.71,1.066391104,0.027916514
0.37,0.71,65.91937183,1.81901306
0.38,0.71,30.95684528,1.490756697
0.39,0.71,0,#NAME?
0.4,0.71,87.31922981,1.941109896
0.41,0.71,57.4018347,1.758925774
0.42,0.71,32.57025355,1.512821139
0.43,0.71,41.37592066,1.61674767
0.44,0.71,7.665825272,0.884558916
0.45,0.71,918.1052103,2.962892452
0.46,0.71,17.07068472,1.232250941
0.47,0.71,13.86401897,1.141889144
0.48,0.71,11.62951014,1.065561422
0.49,0.71,31.30137765,1.495563452
0.5,0.71,0.577949843,-0.23810985
0.51,0.71,10.01438511,1.000624289
0.52,0.71,53.04004095,1.724603851
0.53,0.71,59.61239752,1.775336589
0.54,0.71,63.34519154,1.801713654
0.55,0.71,103.012677,2.012890673
0.56,0.71,7.236250384,0.859513586
0.57,0.71,26.48878186,1.423061987
0.58,0.71,577.1947502,2.761322372
0.59,0.71,1124.957252,3.05113602
0.6,0.71,64.54554818,1.809866294
0.61,0.71,493.9601884,2.693691948
0.62,0.71,138.0681952,2.140093648
0.63,0.71,29.66932363,1.472307646
0.64,0.71,58.89690315,1.77009246
0.65,0.71,527.6171982,2.722318943
0.66,0.71,1265.395724,3.102226363
0.67,0.71,26.3907631,1.421451948
0.68,0.71,34.92176698,1.54309621
0.69,0.71,0,#NAME?
0.7,0.71,57.27261875,1.757947041
0.71,0.71,19.14000712,1.281942095
0.72,0.71,337.2899258,2.52800337
0.73,0.71,4283.6138,3.631810309
0.74,0.71,42.21815338,1.625499233
0.75,0.71,2097.396622,3.321680564
0.76,0.71,115.7508479,2.063524181
0.77,0.71,10.84536699,1.035244252
0.78,0.71,302.0341095,2.480055992
0.79,0.71,100.7276957,2.003148899
0.8,0.71,17.26625945,1.237198263
0.81,0.71,6361.786767,3.803579108
0.82,0.71,363.6950288,2.560737365
0.83,0.71,3269.074202,3.514424778
0.84,0.71,271.8166494,2.434276055
0.85,0.71,18.73863104,1.27273786
0.86,0.71,1.281625765,0.10776123
0.87,0.71,4938.117913,3.693561456
0.88,0.71,831.0837406,2.919644786
0.89,0.71,216.842033,2.33614347
0.9,0.71,5575.149891,3.746256548
0.91,0.71,281.9821644,2.45022164
0.92,0.71,754.4896384,2.87765328
0.93,0.71,15.8830791,1.200934699
0.94,0.71,642.3238159,2.807754025
0.95,0.71,84.65817466,1.9276689
0.96,0.71,90.61934808,1.957220934
0.97,0.71,11396.13876,4.056757728
0.98,0.71,122.4567841,2.08798285
0.99,0.71,6682.813881,3.824959366
1,0.71,8337.960108,3.921059813
0,0.72,0,#NAME?
0.01,0.72,0,#NAME?
0.02,0.72,0.460842229,-0.336447731
0.03,0.72,0.267136876,-0.573266157
0.04,0.72,0.208456402,-0.680984763
0.05,0.72,0,#NAME?
0.06,0.72,0.693821216,-0.158752424
0.07,0.72,0,#NAME?
0.08,0.72,4.185215834,0.62171786
0.09,0.72,2.422759457,0.384310297
0.1,0.72,0,#NAME?
0.11,0.72,4.142296507,0.617241183
0.12,0.72,5.709445529,0.756593934
0.13,0.72,0.486845999,-0.312608394
0.14,0.72,3.40877429,0.532598246
0.15,0.72,3.011292209,0.478752901
0.16,0.72,12.04001288,1.080626952
0.17,0.72,4.812110109,0.682335556
0.18,0.72,0,#NAME?
0.19,0.72,0,#NAME?
0.2,0.72,11.11712302,1.045992412
0.21,0.72,8.588549022,0.933919799
0.22,0.72,0.875731406,-0.057629075
0.23,0.72,15.0545839,1.177668756
0.24,0.72,4.631879,0.665757206
0.25,0.72,0,#NAME?
0.26,0.72,17.84487671,1.251513552
0.27,0.72,3.573068252,0.553041312
0.28,0.72,0,#NAME?
0.29,0.72,138.4463985,2.141281663
0.3,0.72,6.272354884,0.797430622
0.31,0.72,0.468029954,-0.329726351
0.32,0.72,4.337829784,0.637272506
0.33,0.72,4.358682535,0.639355238
0.34,0.72,31.94507276,1.504403882
0.35,0.72,56.19189801,1.749673702
0.36,0.72,13.6808449,1.136112919
0.37,0.72,69.58093785,1.842490278
0.38,0.72,30.80826894,1.488667297
0.39,0.72,22.65882469,1.355237379
0.4,0.72,0.900017283,-0.045749151
0.41,0.72,41.68684161,1.619998992
0.42,0.72,17.96345712,1.254389922
0.43,0.72,30.96399673,1.490857013
0.44,0.72,17.90522362,1.252979749
0.45,0.72,12.38171347,1.09278075
0.46,0.72,2.131883832,0.328763536
0.47,0.72,139.0817194,2.143270051
0.48,0.72,44.91428538,1.652384494
0.49,0.72,15.53285797,1.191251371
0.5,0.72,19.1939582,1.283164545
0.51,0.72,14.23416014,1.153331847
0.52,0.72,25.19853717,1.40137533
0.53,0.72,312.0831352,2.4942703
0.54,0.72,847.6982397,2.928241281
0.55,0.72,0.209402292,-0.679018568
0.56,0.72,124.3806323,2.09475276
0.57,0.72,101.9421443,2.008353765
0.58,0.72,91.14090408,1.959713332
0.59,0.72,376.595745,2.575875409
0.6,0.72,1331.816566,3.124444413
0.61,0.72,75.53937586,1.878173392
0.62,0.72,8.005481363,0.903387451
0.63,0.72,91.58649799,1.961831453
0.64,0.72,103.338043,2.014260233
0.65,0.72,147.3799818,2.168438499
0.66,0.72,387.6379748,2.588426316
0.67,0.72,51.05089198,1.708003335
0.68,0.72,197.5414243,2.295658181
0.69,0.72,83.63211281,1.922373069
0.7,0.72,134.2590785,2.127943662
0.71,0.72,414.0581288,2.617061315
0.72,0.72,14.02330406,1.146850351
0.73,0.72,57.50949776,1.759739575
0.74,0.72,3034.161966,3.48203876
0.75,0.72,1083.000436,3.034628631
0.76,0.72,1231.860404,3.090561496
0.77,0.72,0.182664155,-0.738346668
0.78,0.72,691.8716212,2.840025517
0.79,0.72,416.4356227,2.619547873
0.8,0.72,1414.532692,3.150612989
0.81,0.72,50.11068586,1.699930347
0.82,0.72,1017.318038,3.007456745
0.83,0.72,0,#NAME?
0.84,0.72,2977.056931,3.47378714
0.85,0.72,618.8486935,2.791584478
0.86,0.72,10556.25996,4.023510077
0.87,0.72,141.9064642,2.152002179
0.88,0.72,61.24672194,1.787082849
0.89,0.72,175.9936153,2.245496913
0.9,0.72,1904.416769,3.279761997
0.91,0.72,536.692651,2.729725648
0.92,0.72,158.1520331,2.199074779
0.93,0.72,6464.679618,3.810547007
0.94,0.72,5118.338153,3.709128975
0.95,0.72,2953.902371,3.470396137
0.96,0.72,34.68549507,1.540147898
0.97,0.72,1671.579354,3.223126998
0.98,0.72,8930.758529,3.950888347
0.99,0.72,1668.888995,3.222427451
1,0.72,2585.800431,3.412595004
0,0.73,0.249991646,-0.602074504
0.01,0.73,0,#NAME?
0.02,0.73,0,#NAME?
0.03,0.73,1.217762931,0.08556275
0.04,0.73,0,#NAME?
0.05,0.73,2.16986334,0.336432382
0.06,0.73,5.041672479,0.702574629
0.07,0.73,1.611516568,0.207234775
0.08,0.73,0.034399317,-1.463450183
0.09,0.73,0,#NAME?
0.1,0.73,0.110097909,-0.958220931
0.11,0.73,0,#NAME?
0.12,0.73,7.673239204,0.884978737
0.13,0.73,0,#NAME?
0.14,0.73,0.479835914,-0.31890725
0.15,0.73,1.453896133,0.162533381
0.16,0.73,4.044201404,0.606832776
0.17,0.73,9.274264908,0.967279497
0.18,0.73,5.662796854,0.753030982
0.19,0.73,1.353365496,0.1314151
0.2,0.73,0.879915681,-0.055558942
0.21,0.73,1.474661434,0.168692323
0.22,0.73,0,#NAME?
0.23,0.73,8.435627363,0.926117387
0.24,0.73,19.66867622,1.293775131
0.25,0.73,22.77242538,1.357409288
0.26,0.73,0,#NAME?
0.27,0.73,6.742598509,0.8288273
0.28,0.73,20.98758753,1.32196252
0.29,0.73,0,#NAME?
0.3,0.73,66.47789775,1.822677277
0.31,0.73,2.92650292,0.466348962
0.32,0.73,2.806864693,0.448221478
0.33,0.73,44.56424223,1.648986526
0.34,0.73,37.03940125,1.568663958
0.35,0.73,20.08698365,1.302914726
0.36,0.73,19.70805969,1.294643869
0.37,0.73,20.513899,1.312048213
0.38,0.73,1.043404397,0.018452663
0.39,0.73,37.93664402,1.579058909
0.4,0.73,29.65387072,1.47208139
0.41,0.73,3.788049155,0.578415606
0.42,0.73,50.49323704,1.703233214
0.43,0.73,85.02708302,1.92955728
0.44,0.73,26.36620511,1.421047626
0.45,0.73,415.1028826,2.618155749
0.46,0.73,26.31208147,1.420155205
0.47,0.73,3.459070494,0.538959413
0.48,0.73,1.358999431,0.133219275
0.49,0.73,54.56967082,1.736951334
0.5,0.73,0,#NAME?
0.51,0.73,0,#NAME?
0.52,0.73,420.9777839,2.624259178
0.53,0.73,0,#NAME?
0.54,0.73,48.99054633,1.690112283
0.55,0.73,5.764262151,0.760743724
0.56,0.73,43.84886719,1.641958378
0.57,0.73,9.187721491,0.963207822
0.58,0.73,413.0795224,2.616033666
0.59,0.73,92.77412473,1.967426866
0.6,0.73,201.6270017,2.304548692
0.61,0.73,132.2412171,2.121366838
0.62,0.73,162.2767841,2.210256392
0.63,0.73,2.938508896,0.46812701
0.64,0.73,141.5054765,2.150773248
0.65,0.73,7.948121462,0.900264495
0.66,0.73,106.7864807,2.028516274
0.67,0.73,207.7910059,2.317626745
0.68,0.73,229.0958205,2.360017166
0.69,0.73,24.43219109,1.387962416
0.7,0.73,50.78264024,1.705715276
0.71,0.73,27.61424117,1.441133113
0.72,0.73,717.8126286,2.856011095
0.73,0.73,1019.933326,3.008571782
0.74,0.73,47.84122695,1.679802309
0.75,0.73,222.7134229,2.347746393
0.76,0.73,845.6970113,2.927214796
0.77,0.73,374.3732821,2.573304847
0.78,0.73,52.71116036,1.721902577
0.79,0.73,379.8312182,2.579590656
0.8,0.73,2495.311413,3.397124753
0.81,0.73,8865.817021,3.947718764
0.82,0.73,61.54793694,1.7892135
0.83,0.73,91.83874695,1.96302595
0.84,0.73,994.5698419,2.997635286
0.85,0.73,5251.7615,3.720304995
0.86,0.73,3861.927265,3.58680409
0.87,0.73,190.1390257,2.279071264
0.88,0.73,408.2611766,2.610938083
0.89,0.73,142.2548461,2.15306707
0.9,0.73,7873.53797,3.896169926
0.91,0.73,113.2306363,2.053963948
0.92,0.73,582.2751812,2.765128279
0.93,0.73,2516.518342,3.4008001
0.94,0.73,2827.626237,3.451422003
0.95,0.73,143.1805577,2.15588405
0.96,0.73,0,#NAME?
0.97,0.73,265.5178019,2.424093644
0.98,0.73,148.6715315,2.172227815
0.99,0.73,1699.128925,3.230226333
1,0.73,2386.103311,3.377689243
0,0.74,0,#NAME?
0.01,0.74,1.857803014,0.268999663
0.02,0.74,0,#NAME?
0.03,0.74,1.13069231,0.053344439
0.04,0.74,0,#NAME?
0.05,0.74,0,#NAME?
0.06,0.74,0,#NAME?
0.07,0.74,1.098904946,0.040960128
0.08,0.74,0.913152976,-0.039456461
0.09,0.74,0,#NAME?
0.1,0.74,0,#NAME?
0.11,0.74,1.66744892,0.222052539
0.12,0.74,13.4532087,1.12882588
0.13,0.74,0,#NAME?
0.14,0.74,0,#NAME?
0.15,0.74,3.297793709,0.518223485
0.16,0.74,0,#NAME?
0.17,0.74,10.58827625,1.024825263
0.18,0.74,0.850328409,-0.070413311
0.19,0.74,11.64102035,1.065991049
0.2,0.74,8.160829,0.911734278
0.21,0.74,5.569533891,0.745818851
0.22,0.74,5.968788002,0.775886154
0.23,0.74,0,#NAME?
0.24,0.74,32.19088761,1.507732952
0.25,0.74,0.436307525,-0.360207297
0.26,0.74,19.27824804,1.285067564
0.27,0.74,9.930967782,0.996991573
0.28,0.74,22.44550303,1.351129343
0.29,0.74,16.16016955,1.208445913
0.3,0.74,0.675918141,-0.170105898
0.31,0.74,12.05498119,1.081166537
0.32,0.74,2.986842094,0.475212263
0.33,0.74,13.04191687,1.115341428
0.34,0.74,45.18719863,1.655015418
0.35,0.74,52.71861016,1.721963952
0.36,0.74,20.85040182,1.319114429
0.37,0.74,4.216106295,0.624911552
0.38,0.74,2.1029832,0.322835803
0.39,0.74,430.412787,2.633885165
0.4,0.74,0.634535151,-0.197544314
0.41,0.74,0.777346102,-0.109385575
0.42,0.74,9.14261583,0.961070471
0.43,0.74,4.804965166,0.681690244
0.44,0.74,715.263908,2.854466311
0.45,0.74,23.98654143,1.379967633
0.46,0.74,65.09245451,1.813530648
0.47,0.74,11.61175228,1.064897762
0.48,0.74,0.92205334,-0.035243955
0.49,0.74,47.59893757,1.677597259
0.5,0.74,7.81574197,0.892970213
0.51,0.74,110.7044651,2.044165138
0.52,0.74,11.26764276,1.051833069
0.53,0.74,0,#NAME?
0.54,0.74,139.1234148,2.143400229
0.55,0.74,41.82093587,1.621393747
0.56,0.74,34.11275623,1.532916811
0.57,0.74,220.3198569,2.343053641
0.58,0.74,278.3548588,2.444598806
0.59,0.74,5.986839173,0.777197592
0.6,0.74,2658.915193,3.424704486
0.61,0.74,30.0842565,1.478339283
0.62,0.74,50.27230659,1.701328812
0.63,0.74,2.282816671,0.358471036
0.64,0.74,1303.793138,3.115208691
0.65,0.74,51.15666345,1.708902211
0.66,0.74,755.2816957,2.87810896
0.67,0.74,0.019942092,-1.70022928
0.68,0.74,43.02132721,1.633683804
0.69,0.74,2552.82211,3.407020553
0.7,0.74,1066.594759,3.027999445
0.71,0.74,28.61909241,1.456655857
0.72,0.74,46.25860465,1.665192528
0.73,0.74,41.52048118,1.618262378
0.74,0.74,111.9667577,2.049089102
0.75,0.74,240.1772086,2.380531793
0.76,0.74,67.33980886,1.828271879
0.77,0.74,862.5400793,2.935779284
0.78,0.74,2484.254559,3.395196095
0.79,0.74,7222.527202,3.858689186
0.8,0.74,368.1216455,2.565991355
0.81,0.74,345.6466961,2.53863241
0.82,0.74,907.7729367,2.957977231
